# Supplementary table 1 of Takahashi et al. PASJ
#
# ML classification results of 1824 HSC SNe
#
# column  1, Index:	Index
# column  2, Name:	SN Name
# column  3, Case:	Case (-1 if not available)
# column  4, z:		Redshift (NaN if not available)
# column  5, z_err1:	Redshift error 1
# column  6, z_err2:	Redshift error 2
# column  7, z_src:	Redshift source (1: spec-z, 2: COSMOS photo-z, 3: HSC photo-z ultra-deep, 4: HSC photo-z deep, 0: hostless)
# column  8, dof:	Degree of freedom in SALT2 fitting
# column  9, Label:	SN type labeled by SALT2 fitting (UC: unclassified)
# column 10, F_cover:	Flag indicating whether the photometric data covers the period of 10 days before and 20 days after the peak
# column 11, M2_Ia:	Ia probability in binary classification with pseudo-absolute magnitude (M) and normalized flux (f)
# column 12, M3_Ia:	Ia probability in 3-class classification with M and f
# column 13, M3_Ibc:	Ibc probability in 3-class classification with M and f
# column 14, M3_II:	II probability in 3-class classification with M and f
# column 15, M3_pred:	SN type in 3-class classification with M and f
# column 16, m2_Ia:	Ia probability in binary classification with magnitude (m) and normalized flux (f)
# column 17, m3_Ia:	Ia probability in 3-class classification with m and f
# column 18, m3_Ibc:	Ibc probability in 3-class classification with m and f
# column 19, m3_II:	II probability in 3-class classification with m and f
# column 20, m3_pred:	SN type in 3-class classification with m and f
#
#Index	Name		Case	z	z_err1	z_err2	z_src	dof	Label	F_cover	M2_Ia	M3_Ia	M3_Ibc	M3_II	M3_pred	m2_Ia	m3_Ia	m3_Ibc	m3_II	m3_pred
450	HSC16apsu	0	0.741	0.000	0.000	1	22	nonIa	True	0.044	0.046	0.009	0.945	II	0.049	0.043	0.006	0.950	II
451	HSC16apsw	0	0.835	0.000	0.000	1	27	nonIa	True	0.057	0.072	0.016	0.912	II	0.054	0.052	0.016	0.932	II
452	HSC16apuo	0	2.822	-0.703	0.473	2	0	UC	NaN	0.382	0.095	0.000	0.905	II	0.555	0.607	0.097	0.296	Ia
453	HSC16apuq	0	0.603	-0.048	0.051	2	21	nonIa	True	0.069	0.066	0.075	0.859	II	0.122	0.088	0.021	0.890	II
454	HSC16apve	0	0.743	0.000	0.000	1	19	Ia	True	0.843	0.863	0.009	0.128	Ia	0.765	0.809	0.081	0.111	Ia
455	HSC16apya	0	0.893	-0.160	0.157	2	23	nonIa	True	0.114	0.076	0.027	0.897	II	0.182	0.073	0.010	0.917	II
456	HSC16apzy	0	0.908	-0.011	0.011	1	27	Ia?	True	0.449	0.380	0.261	0.359	Ia	0.269	0.109	0.745	0.146	Ibc
457	HSC16aqam	0	0.986	-0.010	0.010	2	21	Ia	True	0.883	0.939	0.009	0.052	Ia	0.941	0.957	0.005	0.037	Ia
458	HSC16aqcl	0	2.230	-0.081	0.065	2	9	nonIa	True	0.055	0.028	0.000	0.971	II	0.017	0.022	0.774	0.205	Ibc
459	HSC16aqfi	0	1.255	0.000	0.000	1	23	Ia	True	0.989	0.988	0.001	0.011	Ia	0.952	0.946	0.006	0.048	Ia
460	HSC16aqgw	0	0.879	0.000	0.000	1	24	Ia	True	0.874	0.875	0.051	0.074	Ia	0.761	0.758	0.056	0.185	Ia
461	HSC16aqmd	0	0.702	0.000	0.000	1	24	nonIa	True	0.244	0.269	0.543	0.188	Ibc	0.083	0.115	0.294	0.592	II
462	HSC16aqnp	0	0.732	0.000	0.000	1	24	Ia?	True	0.359	0.400	0.583	0.017	Ibc	0.321	0.236	0.665	0.098	Ibc
463	HSC16aqqa	0	0.653	0.000	0.000	1	18	nonIa	True	0.351	0.230	0.001	0.770	II	0.064	0.188	0.013	0.799	II
464	HSC16aqsa	1	0.842	0.000	0.000	1	23	nonIa	True	0.358	0.192	0.012	0.796	II	0.345	0.374	0.016	0.610	II
465	HSC16aqux	0	0.517	0.000	0.000	1	19	nonIa	True	0.383	0.120	0.028	0.852	II	0.108	0.247	0.001	0.752	II
466	HSC16aqxf	1	0.940	-0.055	0.057	3	20	Ia	True	0.948	0.976	0.003	0.021	Ia	0.870	0.927	0.023	0.050	Ia
467	HSC16aqzh	0	1.235	-0.043	0.036	2	21	Ia	True	0.964	0.970	0.005	0.025	Ia	0.747	0.739	0.087	0.175	Ia
468	HSC16aqzw	1	1.060	-0.038	0.049	3	23	Ia?	True	0.888	0.940	0.011	0.049	Ia	0.901	0.891	0.010	0.099	Ia
469	HSC16araq	0	0.670	-0.014	0.024	2	19	nonIa	True	0.185	0.099	0.003	0.898	II	0.105	0.148	0.007	0.845	II
470	HSC16araz	0	0.340	-0.001	2.118	3	21	nonIa	True	0.097	0.057	0.091	0.852	II	0.144	0.142	0.043	0.816	II
471	HSC16arfd	1	0.220	-0.034	0.060	4	14	nonIa	True	0.048	0.011	0.002	0.987	II	0.053	0.079	0.000	0.921	II
472	HSC16arfe	1	0.490	0.000	0.000	1	16	nonIa	True	0.015	0.045	0.013	0.941	II	0.044	0.046	0.006	0.948	II
473	HSC16argi	1	1.104	0.000	0.000	1	21	Ia	True	0.942	0.930	0.001	0.068	Ia	0.867	0.889	0.012	0.099	Ia
474	HSC16argl	1	1.170	-0.049	0.126	3	25	Ia	True	0.947	0.961	0.005	0.035	Ia	0.819	0.861	0.052	0.087	Ia
475	HSC16arht	0	0.525	0.000	0.000	1	19	nonIa	True	0.051	0.069	0.001	0.930	II	0.017	0.016	0.003	0.981	II
476	HSC16arrw	0	0.217	0.000	0.000	1	12	nonIa	True	0.192	0.306	0.353	0.341	Ibc	0.984	0.983	0.002	0.014	Ia
477	HSC16arsu	0	0.524	0.000	0.000	1	19	nonIa	True	0.044	0.049	0.090	0.860	II	0.067	0.103	0.033	0.864	II
478	HSC16artp	0	1.417	-0.133	0.151	2	26	nonIa	True	0.029	0.028	0.002	0.969	II	0.018	0.008	0.005	0.987	II
479	HSC16arwr	0	0.929	-0.149	0.128	2	22	nonIa	True	0.475	0.352	0.001	0.647	II	0.211	0.204	0.622	0.174	Ibc
480	HSC16arxn	0	0.964	-0.021	0.026	2	21	nonIa	True	0.044	0.033	0.003	0.964	II	0.006	0.029	0.024	0.947	II
481	HSC16arzz	1	NaN	0.000	0.000	0	17	nonIa	True	NaN	NaN	NaN	NaN	NaN	0.387	0.476	0.086	0.438	Ia
482	HSC16asbe	1	1.138	0.000	0.000	1	21	nonIa	True	0.059	0.153	0.002	0.845	II	0.033	0.062	0.005	0.933	II
483	HSC16asck	0	1.029	-0.001	0.001	1	21	Ia?	True	0.093	0.127	0.009	0.865	II	0.026	0.029	0.066	0.905	II
484	HSC16ascl	1	0.398	0.000	0.000	1	18	nonIa	True	0.069	0.051	0.911	0.038	Ibc	0.082	0.096	0.865	0.039	Ibc
485	HSC16asdq	1	0.650	-0.101	2.529	3	21	nonIa	True	0.067	0.077	0.010	0.913	II	0.045	0.030	0.004	0.966	II
486	HSC16asgs	1	0.709	0.000	0.000	1	22	Ia	True	0.411	0.468	0.084	0.448	Ia	0.236	0.130	0.658	0.212	Ibc
487	HSC17ashu	2	0.161	0.000	0.000	1	10	Ia	True	0.755	0.663	0.001	0.336	Ia	0.856	0.855	0.034	0.111	Ia
488	HSC17asim	2	0.310	-0.064	0.135	4	11	Ia	False	0.876	0.758	0.002	0.240	Ia	0.852	0.895	0.006	0.099	Ia
489	HSC17asiq	2	0.301	0.000	0.000	1	15	Ia?	True	0.627	0.628	0.104	0.268	Ia	0.737	0.656	0.011	0.333	Ia
490	HSC17asma	2	1.280	-0.043	0.034	4	15	Ia	True	0.952	0.964	0.002	0.034	Ia	0.880	0.810	0.012	0.179	Ia
491	HSC17asme	2	0.580	-0.027	0.021	4	13	Ia?	False	0.586	0.552	0.015	0.433	Ia	0.724	0.465	0.115	0.420	Ia
492	HSC17asnx	3	0.460	-0.100	0.054	4	5	nonIa	False	0.333	0.472	0.086	0.442	Ia	0.511	0.595	0.018	0.388	Ia
493	HSC17aspa	2	1.490	-0.058	0.076	4	15	nonIa	True	0.072	0.090	0.000	0.910	II	0.046	0.050	0.016	0.934	II
494	HSC17aspk	2	0.580	-0.049	0.058	4	16	nonIa	True	0.496	0.520	0.077	0.403	Ia	0.558	0.666	0.020	0.313	Ia
495	HSC17asqa	2	1.050	-0.040	0.040	4	11	nonIa	True	0.055	0.039	0.000	0.961	II	0.006	0.001	0.000	0.999	II
496	HSC17asqy	2	1.238	0.000	0.000	1	15	Ia?	True	0.955	0.957	0.001	0.043	Ia	0.816	0.812	0.015	0.173	Ia
497	HSC17asrp	2	3.370	-2.773	0.113	4	12	nonIa	True	0.136	0.186	0.001	0.813	II	0.219	0.329	0.012	0.659	II
498	HSC17asrv	2	1.270	-0.104	0.115	3	15	Ia	True	0.874	0.868	0.001	0.131	Ia	0.391	0.334	0.593	0.072	Ibc
499	HSC17assc	2	1.000	-0.039	0.036	3	12	Ia	True	0.824	0.851	0.003	0.146	Ia	0.759	0.852	0.012	0.135	Ia
500	HSC17asts	2	0.220	0.000	0.000	1	0	UC	NaN	0.116	0.073	0.000	0.927	II	0.194	0.205	0.005	0.790	II
501	HSC17asvr	2	0.747	0.000	0.000	1	16	Ia?	False	0.829	0.840	0.007	0.153	Ia	0.647	0.387	0.040	0.573	II
502	HSC17asvv	2	0.413	0.000	0.000	1	16	nonIa	True	0.294	0.231	0.663	0.106	Ibc	0.143	0.310	0.508	0.181	Ibc
503	HSC17asya	2	0.406	0.000	0.000	1	17	nonIa	True	0.105	0.079	0.022	0.899	II	0.064	0.031	0.003	0.966	II
504	HSC17asyh	4	0.870	-0.054	0.064	4	14	nonIa	False	0.782	0.831	0.011	0.158	Ia	0.839	0.788	0.013	0.199	Ia
505	HSC17asze	2	0.908	0.000	0.000	1	14	Ia?	True	0.467	0.503	0.296	0.202	Ia	0.492	0.291	0.538	0.171	Ibc
506	HSC17aszi	4	0.471	0.000	0.000	1	5	nonIa	False	0.408	0.411	0.227	0.363	Ia	0.872	0.885	0.036	0.079	Ia
507	HSC17aszs	4	NaN	0.000	0.000	0	8	nonIa	False	NaN	NaN	NaN	NaN	NaN	0.297	0.326	0.312	0.362	II
508	HSC17aszx	3	0.920	-0.045	0.062	4	12	Ia?	False	0.696	0.869	0.028	0.103	Ia	0.469	0.452	0.297	0.252	Ia
509	HSC17atfu	3	NaN	0.000	0.000	0	8	nonIa	False	NaN	NaN	NaN	NaN	NaN	0.051	0.116	0.014	0.869	II
510	HSC17atgd	-1	0.910	-0.025	0.022	4	15	Ia	False	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
511	HSC17atgt	3	0.094	0.000	0.000	1	5	nonIa	False	0.074	0.028	0.436	0.536	II	0.352	0.396	0.092	0.512	II
512	HSC17atgw	3	0.920	-0.040	0.034	4	19	nonIa	True	0.285	0.279	0.457	0.264	Ibc	0.553	0.673	0.134	0.193	Ia
513	HSC17atja	2	1.050	-0.070	0.115	4	10	nonIa	True	0.163	0.165	0.002	0.834	II	0.227	0.101	0.002	0.897	II
514	HSC17atjw	4	NaN	0.000	0.000	0	14	nonIa	True	NaN	NaN	NaN	NaN	NaN	0.340	0.320	0.084	0.596	II
515	HSC17atlf	2	0.880	-0.053	0.068	4	23	Ia?	True	0.051	0.078	0.003	0.919	II	0.078	0.065	0.014	0.920	II
516	HSC17atmy	3	0.380	-0.040	0.030	4	9	nonIa	True	0.070	0.045	0.305	0.650	II	0.086	0.133	0.514	0.353	Ibc
517	HSC17atoi	2	0.643	0.000	0.000	1	18	Ia	True	0.545	0.325	0.006	0.670	II	0.463	0.269	0.031	0.700	II
518	HSC17atol	2	0.200	-0.049	0.490	4	7	nonIa	False	0.358	0.336	0.126	0.538	II	0.388	0.259	0.116	0.625	II
519	HSC17atpe	1	0.237	0.000	0.000	1	15	nonIa	True	0.008	0.009	0.772	0.219	Ibc	0.057	0.030	0.711	0.259	Ibc
520	HSC17atqp	1	0.219	0.000	0.000	1	16	Ia?	False	0.342	0.288	0.589	0.123	Ibc	0.229	0.191	0.517	0.292	Ibc
521	HSC17atrd	3	1.070	-0.053	0.056	4	13	Ia?	False	0.993	0.994	0.001	0.006	Ia	0.981	0.977	0.011	0.012	Ia
522	HSC17atrg	1	1.090	-0.054	0.056	4	16	nonIa	True	0.054	0.034	0.001	0.965	II	0.051	0.026	0.001	0.973	II
523	HSC17atrz	1	1.450	-0.103	0.140	4	16	nonIa	True	0.092	0.107	0.001	0.892	II	0.074	0.091	0.015	0.894	II
524	HSC17attb	1	1.000	-0.026	0.038	3	21	nonIa	True	0.284	0.255	0.000	0.745	II	0.066	0.047	0.002	0.950	II
525	HSC17attq	1	0.830	-0.057	0.089	4	16	nonIa	True	0.697	0.801	0.039	0.160	Ia	0.859	0.750	0.147	0.103	Ia
526	HSC17atux	1	0.782	0.000	0.000	1	21	Ia	True	0.867	0.915	0.001	0.084	Ia	0.915	0.905	0.010	0.085	Ia
527	HSC17atvd	1	0.260	-0.028	0.044	4	6	nonIa	False	0.196	0.112	0.518	0.370	Ibc	0.558	0.837	0.028	0.135	Ia
528	HSC17atvt	1	2.700	-0.876	0.245	4	10	nonIa	False	0.161	0.036	0.000	0.964	II	0.114	0.083	0.002	0.915	II
529	HSC17atvw	-1	0.305	0.000	0.000	1	2	UC	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
530	HSC17atwd	3	1.100	-0.072	0.091	4	14	nonIa	True	0.037	0.034	0.015	0.951	II	0.047	0.045	0.006	0.948	II
531	HSC17atwe	1	1.008	0.000	0.000	1	15	nonIa	True	0.067	0.065	0.086	0.849	II	0.044	0.048	0.002	0.950	II
532	HSC17atwq	1	1.680	-0.115	0.222	4	17	nonIa	True	0.150	0.135	0.000	0.865	II	0.234	0.169	0.012	0.819	II
533	HSC17atxe	4	0.339	0.000	0.000	1	8	nonIa	True	0.346	0.440	0.007	0.553	II	0.571	0.576	0.011	0.413	Ia
534	HSC17atzl	1	1.070	-0.053	0.064	4	14	nonIa	False	0.556	0.753	0.038	0.209	Ia	0.087	0.057	0.140	0.802	II
535	HSC17atzo	1	3.270	-2.380	0.117	4	16	nonIa	False	0.151	0.022	0.000	0.978	II	0.845	0.843	0.025	0.132	Ia
536	HSC17atzp	1	1.230	-0.023	0.041	4	17	Ia?	False	0.703	0.620	0.104	0.276	Ia	0.365	0.223	0.520	0.257	Ibc
537	HSC17atzq	1	0.900	-0.035	0.052	4	23	nonIa	True	0.245	0.322	0.016	0.663	II	0.065	0.050	0.024	0.926	II
538	HSC17auac	3	0.453	0.000	0.000	1	17	Ia?	True	0.102	0.093	0.466	0.441	Ibc	0.115	0.157	0.136	0.707	II
539	HSC17auay	1	0.215	0.000	0.000	1	15	nonIa	True	0.133	0.139	0.012	0.849	II	0.172	0.119	0.003	0.878	II
540	HSC17auba	1	1.340	-0.059	0.119	4	17	nonIa	True	0.529	0.329	0.000	0.671	II	0.689	0.645	0.002	0.354	Ia
541	HSC17aubi	1	0.990	-0.070	0.079	4	17	Ia	True	0.693	0.812	0.015	0.172	Ia	0.321	0.543	0.264	0.193	Ia
542	HSC17aubw	2	0.180	-0.059	0.042	4	11	nonIa	False	0.079	0.028	0.236	0.736	II	0.420	0.281	0.018	0.701	II
543	HSC17auby	2	1.050	-0.039	0.053	4	11	nonIa	True	0.041	0.016	0.000	0.984	II	0.073	0.019	0.001	0.980	II
544	HSC17auca	1	0.490	-0.050	0.085	4	11	nonIa	False	0.413	0.413	0.067	0.520	II	0.241	0.288	0.123	0.589	II
545	HSC17auch	2	2.120	-0.245	0.444	4	2	UC	False	0.253	0.099	0.000	0.901	II	0.044	0.024	0.013	0.963	II
546	HSC17aucy	1	0.740	-0.085	0.059	4	22	nonIa	True	0.197	0.181	0.087	0.732	II	0.023	0.063	0.040	0.897	II
547	HSC17auda	1	1.080	-0.049	0.062	4	16	nonIa	True	0.093	0.056	0.002	0.942	II	0.125	0.064	0.005	0.932	II
548	HSC17audj	1	0.220	-0.046	0.060	4	15	nonIa	True	0.150	0.236	0.426	0.339	Ibc	0.142	0.069	0.020	0.911	II
549	HSC17audl	1	1.590	-0.408	1.023	4	17	nonIa	True	0.076	0.099	0.006	0.896	II	0.046	0.027	0.003	0.970	II
550	HSC17audm	1	0.661	0.000	0.000	1	22	Ia	True	0.768	0.760	0.047	0.193	Ia	0.702	0.715	0.079	0.207	Ia
551	HSC17aueg	4	0.098	0.000	0.000	1	6	nonIa	True	0.027	0.036	0.180	0.784	II	0.611	0.609	0.015	0.376	Ia
552	HSC17aueh	4	0.284	0.000	0.000	1	10	nonIa	True	0.213	0.138	0.006	0.856	II	0.218	0.180	0.010	0.810	II
553	HSC17auel	0	0.897	-0.074	0.080	2	26	nonIa	True	0.046	0.048	0.009	0.943	II	0.038	0.035	0.010	0.955	II
554	HSC17auep	1	0.910	-0.045	0.051	3	22	nonIa	True	0.052	0.123	0.022	0.856	II	0.057	0.051	0.003	0.947	II
555	HSC17auet	1	0.481	0.000	0.000	1	17	nonIa	True	0.099	0.192	0.310	0.499	II	0.184	0.138	0.465	0.397	Ibc
556	HSC17auhf	1	0.979	0.000	0.000	1	13	Ia?	True	0.609	0.726	0.011	0.263	Ia	0.319	0.343	0.071	0.587	II
557	HSC17auhh	1	0.324	0.000	0.000	1	16	nonIa	True	0.400	0.250	0.175	0.575	II	0.096	0.088	0.017	0.895	II
558	HSC17aujq	0	0.998	0.000	0.000	1	13	nonIa	True	0.778	0.757	0.002	0.241	Ia	0.797	0.702	0.011	0.286	Ia
559	HSC17auls	0	0.339	0.000	0.000	1	18	nonIa	True	0.063	0.032	0.260	0.708	II	0.085	0.082	0.124	0.793	II
560	HSC17aulz	0	1.727	-0.093	0.070	2	17	nonIa	True	0.042	0.044	0.245	0.711	II	0.041	0.059	0.331	0.610	II
561	HSC17auqx	1	0.644	0.000	0.000	1	21	Ia	True	0.848	0.846	0.007	0.147	Ia	0.634	0.585	0.140	0.275	Ia
562	HSC17auuv	4	0.450	0.000	0.000	1	7	nonIa	False	0.430	0.447	0.025	0.528	II	0.448	0.517	0.029	0.454	Ia
563	HSC17auva	1	0.333	0.000	0.000	1	16	nonIa	True	0.075	0.060	0.779	0.160	Ibc	0.123	0.098	0.671	0.231	Ibc
564	HSC17auwx	1	0.550	-0.045	2.625	3	11	nonIa	True	0.048	0.036	0.012	0.952	II	0.026	0.027	0.001	0.972	II
565	HSC17auxf	0	0.782	-0.054	0.050	2	23	nonIa	True	0.017	0.030	0.035	0.935	II	0.061	0.075	0.009	0.916	II
566	HSC17auyc	0	0.440	-0.045	0.057	4	19	nonIa	True	0.044	0.049	0.003	0.947	II	0.078	0.097	0.002	0.901	II
567	HSC17auyn	0	0.217	0.000	0.000	1	5	Ia?	False	0.918	0.832	0.078	0.090	Ia	0.963	0.887	0.006	0.106	Ia
568	HSC17auys	0	0.490	-0.003	0.003	1	21	nonIa	True	0.043	0.016	0.025	0.959	II	0.085	0.084	0.005	0.910	II
569	HSC17auzg	0	1.648	-0.075	0.060	2	9	nonIa	True	0.115	0.120	0.031	0.849	II	0.014	0.023	0.207	0.770	II
570	HSC17auzi	0	0.343	-0.010	0.009	2	19	nonIa	True	0.050	0.060	0.761	0.179	Ibc	0.261	0.163	0.641	0.196	Ibc
571	HSC17auzo	0	0.432	0.000	0.000	1	19	Ia	True	0.821	0.842	0.005	0.153	Ia	0.886	0.884	0.009	0.107	Ia
572	HSC17auzq	0	1.548	-0.095	0.185	2	18	nonIa	True	0.093	0.072	0.000	0.928	II	0.057	0.066	0.022	0.912	II
573	HSC17auzr	0	0.536	0.000	0.000	1	22	Ia?	True	0.241	0.488	0.154	0.357	Ia	0.382	0.418	0.131	0.451	II
574	HSC17avam	1	0.752	0.000	0.000	1	22	Ia?	True	0.596	0.629	0.000	0.371	Ia	0.597	0.494	0.253	0.253	Ia
575	HSC17avbm	-1	0.222	0.000	0.000	1	7	nonIa	True	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
576	HSC17avew	0	NaN	0.000	0.000	0	20	nonIa	True	NaN	NaN	NaN	NaN	NaN	0.048	0.066	0.008	0.926	II
577	HSC17avgz	0	1.275	-0.027	0.059	2	24	Ia	True	0.986	0.989	0.002	0.009	Ia	0.977	0.959	0.008	0.033	Ia
578	HSC17avha	0	0.577	0.000	0.000	1	22	nonIa	True	0.037	0.037	0.025	0.939	II	0.032	0.024	0.005	0.971	II
579	HSC17avmk	1	1.060	-0.101	0.312	3	17	Ia?	True	0.962	0.958	0.001	0.042	Ia	0.955	0.946	0.012	0.041	Ia
580	HSC17avtv	0	0.371	0.000	0.000	1	10	nonIa	True	0.049	0.107	0.085	0.808	II	0.083	0.053	0.080	0.867	II
581	HSC17avum	0	0.928	0.000	0.000	1	19	nonIa	True	0.176	0.212	0.040	0.748	II	0.116	0.268	0.093	0.639	II
582	HSC17avvt	0	0.438	0.000	0.000	1	15	nonIa	True	0.156	0.056	0.644	0.301	Ibc	0.358	0.441	0.118	0.441	II
583	HSC17avwt	0	1.093	0.000	0.000	1	23	Ia?	True	0.603	0.685	0.157	0.158	Ia	0.850	0.834	0.015	0.151	Ia
584	HSC17avwx	0	1.050	-0.007	0.007	2	22	Ia	True	0.586	0.795	0.102	0.103	Ia	0.856	0.742	0.168	0.090	Ia
585	HSC17avzn	0	1.171	0.000	0.000	1	21	Ia?	True	0.709	0.799	0.129	0.072	Ia	0.963	0.967	0.002	0.031	Ia
586	HSC17awax	0	0.700	-0.023	3.606	3	21	nonIa	True	0.189	0.133	0.204	0.663	II	0.300	0.220	0.055	0.725	II
587	HSC17awbf	0	2.740	-0.289	0.315	3	20	Ia?	True	0.073	0.025	0.000	0.975	II	0.034	0.046	0.021	0.933	II
588	HSC17awbi	0	1.120	-0.047	0.048	3	21	nonIa	True	0.776	0.808	0.066	0.126	Ia	0.925	0.914	0.005	0.081	Ia
589	HSC17awbs	0	0.961	-0.015	0.015	1	20	nonIa	True	0.095	0.082	0.016	0.902	II	0.039	0.055	0.039	0.906	II
590	HSC17awgd	0	0.997	-0.008	0.008	1	21	nonIa	True	0.066	0.070	0.020	0.910	II	0.055	0.100	0.201	0.699	II
591	HSC17awio	0	0.981	0.000	0.000	1	21	Ia?	True	0.210	0.189	0.339	0.473	II	0.137	0.138	0.045	0.817	II
592	HSC17awis	0	0.310	-0.001	0.000	1	21	nonIa	True	0.054	0.038	0.003	0.959	II	0.066	0.037	0.003	0.960	II
593	HSC17awms	0	1.015	-0.063	0.088	2	21	nonIa	True	0.038	0.044	0.005	0.951	II	0.040	0.044	0.006	0.951	II
594	HSC17awpa	0	0.558	-0.009	0.011	2	18	nonIa	True	0.100	0.104	0.157	0.738	II	0.110	0.103	0.040	0.857	II
595	HSC17awpj	0	0.926	0.000	0.000	1	20	nonIa	True	0.032	0.032	0.000	0.968	II	0.016	0.012	0.002	0.987	II
596	HSC17awsy	0	1.026	-0.043	0.092	2	21	nonIa	True	0.046	0.061	0.006	0.932	II	0.047	0.033	0.005	0.962	II
597	HSC17awtb	0	0.969	0.000	0.000	1	20	nonIa	True	0.093	0.167	0.013	0.820	II	0.248	0.181	0.018	0.802	II
598	HSC17awye	0	3.573	-0.076	0.073	2	0	UC	NaN	0.132	0.077	0.000	0.923	II	0.026	0.038	0.057	0.905	II
599	HSC17axaf	2	1.118	-0.019	0.051	2	19	Ia	True	0.765	0.819	0.040	0.141	Ia	0.817	0.813	0.029	0.158	Ia
600	HSC17axat	0	NaN	0.000	0.000	0	14	nonIa	True	NaN	NaN	NaN	NaN	NaN	0.407	0.198	0.023	0.779	II
601	HSC17axbq	0	0.518	-0.049	0.055	2	19	nonIa	True	0.065	0.050	0.056	0.893	II	0.062	0.066	0.006	0.929	II
602	HSC17axml	1	NaN	0.000	0.000	0	20	Ia	True	NaN	NaN	NaN	NaN	NaN	0.185	0.265	0.495	0.240	Ibc
603	HSC17axrk	1	0.670	-0.030	0.038	3	24	nonIa	True	0.058	0.041	0.004	0.954	II	0.062	0.045	0.004	0.951	II
604	HSC17axrw	3	0.674	0.000	0.000	1	18	Ia	True	0.847	0.833	0.112	0.055	Ia	0.469	0.770	0.026	0.205	Ia
605	HSC17axry	3	0.435	0.000	0.000	1	15	Ia	True	0.552	0.364	0.032	0.604	II	0.882	0.953	0.008	0.039	Ia
606	HSC17axtj	3	NaN	0.000	0.000	0	6	nonIa	False	NaN	NaN	NaN	NaN	NaN	0.906	0.860	0.012	0.128	Ia
607	HSC17axtr	3	0.980	-0.052	0.064	4	16	nonIa	False	0.032	0.048	0.015	0.937	II	0.070	0.095	0.064	0.841	II
608	HSC17axub	1	0.271	0.000	0.000	1	15	nonIa	True	0.381	0.430	0.031	0.539	II	0.601	0.564	0.054	0.383	Ia
609	HSC17axvf	3	1.010	-0.079	0.161	4	11	nonIa	False	0.817	0.547	0.003	0.451	Ia	0.176	0.126	0.177	0.697	II
610	HSC17axwd	1	0.810	-0.044	0.040	4	14	nonIa	False	0.529	0.652	0.120	0.228	Ia	0.495	0.714	0.122	0.164	Ia
611	HSC17axwn	1	0.840	-0.061	0.084	4	18	nonIa	False	0.017	0.047	0.004	0.949	II	0.042	0.064	0.103	0.833	II
612	HSC17axxm	1	1.180	-0.072	0.117	4	17	Ia	True	0.932	0.915	0.001	0.084	Ia	0.924	0.883	0.005	0.111	Ia
613	HSC17axxr	4	0.347	0.000	0.000	1	7	nonIa	True	0.062	0.071	0.299	0.631	II	0.594	0.565	0.057	0.378	Ia
614	HSC17axyd	2	1.670	-0.334	0.519	4	9	nonIa	False	0.207	0.239	0.001	0.760	II	0.487	0.386	0.051	0.563	II
615	HSC17axye	1	0.226	0.000	0.000	1	13	nonIa	True	0.055	0.107	0.145	0.748	II	0.142	0.097	0.048	0.855	II
616	HSC17axyo	4	1.710	-0.123	0.259	4	8	nonIa	True	0.089	0.054	0.003	0.943	II	0.062	0.053	0.044	0.903	II
617	HSC17axzj	1	0.860	-0.041	0.053	4	18	nonIa	False	0.512	0.346	0.051	0.602	II	0.159	0.171	0.215	0.613	II
618	HSC17aybx	1	0.732	0.000	0.000	1	23	Ia?	True	0.040	0.071	0.032	0.897	II	0.097	0.148	0.010	0.842	II
619	HSC17aycg	1	1.410	-0.144	0.116	3	17	Ia	True	0.822	0.767	0.000	0.232	Ia	0.315	0.271	0.070	0.659	II
620	HSC17aydg	0	1.450	-0.044	0.040	3	22	nonIa	False	0.751	0.965	0.001	0.034	Ia	0.547	0.304	0.233	0.463	II
621	HSC17aydk	0	1.060	-0.062	0.072	3	22	Ia	True	0.900	0.956	0.009	0.035	Ia	0.941	0.877	0.029	0.094	Ia
622	HSC17ayek	0	0.934	-0.052	0.057	2	18	Ia?	True	0.851	0.879	0.074	0.048	Ia	0.960	0.957	0.010	0.033	Ia
623	HSC17ayfg	0	0.480	0.000	0.000	1	20	nonIa	True	0.076	0.026	0.005	0.969	II	0.063	0.031	0.005	0.963	II
624	HSC17ayfl	0	0.371	0.000	0.000	1	19	nonIa	True	0.109	0.075	0.168	0.757	II	0.120	0.108	0.032	0.859	II
625	HSC17aygy	0	1.241	0.000	0.000	1	23	nonIa	True	0.408	0.276	0.002	0.723	II	0.305	0.273	0.011	0.716	II
626	HSC17ayht	0	1.161	-0.017	0.013	2	21	Ia?	True	0.969	0.923	0.002	0.075	Ia	0.768	0.816	0.071	0.113	Ia
627	HSC17ayie	0	1.136	-0.045	0.058	2	23	Ia	True	0.992	0.985	0.002	0.013	Ia	0.925	0.897	0.046	0.057	Ia
628	HSC17ayih	0	1.051	0.000	0.000	1	21	nonIa	True	0.467	0.583	0.396	0.021	Ia	0.900	0.910	0.036	0.054	Ia
629	HSC17ayij	0	1.369	-0.031	0.022	2	26	Ia	True	0.617	0.667	0.006	0.326	Ia	0.525	0.559	0.046	0.395	Ia
630	HSC17ayiy	0	1.417	-0.053	0.050	2	23	Ia	True	0.731	0.753	0.000	0.247	Ia	0.960	0.892	0.018	0.090	Ia
